Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.18.0.10-142.250.191.131-47908-443-6,172.18.0.10,47908,142.250.191.131,443,6,08/09/2023 10:31:43 AM,21879964,19,24,1444.0,24132.0,563.0,0.0,76.0,166.7476469932268,2800.0,0.0,1005.4999999999999,1102.8482098244724,1168.9233126708982,1.96526831579796,520951.5238095238,3214493.60388764,2.083951E7,15.0,2.1863808E7,1214656.0,4907440.419170526,2.0860838E7,45.0,2.1863744E7,950597.5652173914,4343063.451796961,2.0855666E7,18.0,0,0,0,0,616,776,0.868374372096773,1.096893943701187,0.0,2800.0,581.2727272727274,939.8494526558524,883316.9936575053,2,2,0,24,42,0,0,0,1.0,594.7906976744187,76.0,1005.5,0,0,0,25576,24,25958,19,1444,24,24132,64240,265,8,32,1024298.0,0.0,1024298.0,1024298.0,2.083951E7,0.0,2.083951E7,2.083951E7,NeedManualLabel
172.18.0.10-142.250.191.109-34488-443-6,172.18.0.10,34488,142.250.191.109,443,6,08/09/2023 10:31:37 AM,27657619,14,15,1100.0,7221.0,517.0,0.0,78.57142857142857,150.62113156766972,2800.0,0.0,481.3999999999999,819.4663594594438,300.8574237717281,1.048535667513534,987772.107142857,5197819.594652802,2.7509722E7,1.0,2.7640533E7,2126194.846153846,7633496.470441367,2.7531979E7,54.0,2.763976E7,1974268.5714285716,7354534.241564522,2.7526808E7,1.0,0,0,0,0,456,488,0.5061896325927405,0.5423460349207935,0.0,2800.0,277.36666666666656,614.506501373163,377618.24022988515,2,2,0,16,28,0,0,0,1.0,286.9310344827586,78.57142857142857,481.4,0,0,0,8321,16,92218,14,1100,15,7221,64240,265,7,32,130811.0,0.0,130811.0,130811.0,2.7509722E7,0.0,2.7509722E7,2.7509722E7,NeedManualLabel
172.18.0.10-142.250.190.97-45208-443-6,172.18.0.10,45208,142.250.190.97,443,6,08/09/2023 10:31:43 AM,21841193,26,28,1600.0,37573.0,663.0,0.0,61.53846153846154,160.8478114912928,2800.0,0.0,1341.8928571428573,1216.5256642582358,1793.5375599675347,2.4723924192236204,412097.9811320755,2410510.071901616,1.7012236E7,-20.0,2.1824453E7,872978.1200000001,3494362.2434005314,1.7034147E7,6.0,2.1824394E7,808310.888888889,3364034.624417581,1.7028976E7,1.0,0,0,0,0,840,904,1.1904111648113727,1.2819812544122475,0.0,2800.0,712.2363636363635,1082.0248844204325,1170777.8505050505,2,2,0,29,53,0,0,0,1.0,725.425925925926,61.53846153846154,1341.892857142857,0,0,0,19586,15,441400,13,800,14,18786,64240,271,8,32,4812217.0,0.0,4812217.0,4812217.0,1.7012236E7,0.0,1.7012236E7,1.7012236E7,NeedManualLabel
172.18.0.10-142.250.190.74-59046-443-6,172.18.0.10,59046,142.250.190.74,443,6,08/09/2023 10:31:39 AM,26236995,20,27,1676.0,10273.0,622.0,0.0,83.8,170.49698253233566,2800.0,0.0,380.4814814814814,685.3626984962258,455.42563086969375,1.7913636832266804,570369.4565217391,2680807.5287781125,1.3045336E7,1.0,2.6219916E7,1379995.5789473685,4104272.005116665,1.3067745E7,47.0,2.6219946E7,1008459.4615384616,3537302.411952546,1.3062303E7,1.0,0,0,0,0,648,872,0.7622824183943321,1.0290812648323484,0.0,2800.0,248.93749999999997,542.6426435176559,294461.0385638298,2,2,0,29,46,0,0,0,1.0,254.2340425531915,83.8,380.48148148148147,0,0,0,5974,14,80894,10,838,13,5136,64240,266,11,32,103012.0,75316.77169130392,156269.0,49755.0,1.3006946E7,54291.65865950312,1.3045336E7,1.2968556E7,NeedManualLabel
172.18.0.10-142.250.190.46-59570-443-6,172.18.0.10,59570,142.250.190.46,443,6,08/09/2023 10:31:49 AM,16046006,12,14,1430.0,9407.0,671.0,0.0,119.16666666666667,226.57201678026962,2800.0,0.0,671.9285714285713,870.0719213672214,675.3705563864304,1.620340912249441,641840.24,3187990.636162041,1.594416E7,-33.0,1.6028991E7,1457181.0000000002,4810444.272333773,1.596119E7,12.0,1.6028904E7,1232992.6153846153,4425275.746909914,1.5961175E7,3.0,0,0,0,0,392,456,0.7478496518074342,0.8724912604420066,0.0,2800.0,401.37037037037027,694.6941855205147,482600.0113960113,2,2,0,15,25,0,0,0,1.0,416.8076923076923,119.16666666666667,671.9285714285714,0,0,0,10837,15,215164,12,1430,14,9407,64240,266,6,32,84831.0,0.0,84831.0,84831.0,1.594416E7,0.0,1.594416E7,1.594416E7,NeedManualLabel
172.18.0.10-142.250.191.206-51500-443-6,172.18.0.10,51500,142.250.191.206,443,6,08/09/2023 10:31:39 AM,26486444,9,7,591.0,7893.0,517.0,0.0,65.66666666666667,171.0102336119099,2800.0,0.0,1127.5714285714287,1256.9849982057406,320.31479952537234,0.6040826016508671,1765762.9333333333,6805818.89305758,2.6367292E7,-9.0,2.6470329E7,3308791.125,9317065.055882955,2.6367292E7,5.0,2.6470313E7,4411718.833333334,1.0785443133017158E7,2.6427407E7,2.0,0,0,0,0,296,232,0.3397964634286128,0.2642861382222544,0.0,2800.0,499.05882352941177,949.3003654394795,901171.1838235294,2,2,0,6,15,0,0,0,0.0,530.25,65.66666666666667,1127.5714285714287,0,0,0,8484,6,198809,9,591,7,7893,64240,261,2,32,103037.0,0.0,103037.0,103037.0,2.6367292E7,0.0,2.6367292E7,2.6367292E7,NeedManualLabel
172.18.0.10-142.250.191.109-37632-443-6,172.18.0.10,37632,142.250.191.109,443,6,08/09/2023 10:31:41 AM,24350475,8,6,591.0,5455.0,517.0,0.0,73.875,180.9123209102765,2800.0,0.0,909.1666666666666,1154.6750913857397,248.29084442911278,0.5749374498854746,1873113.4615384615,6717776.1610248005,2.4231187E7,24.0,2.4333473E7,3476210.428571428,9152108.59815181,2.4231187E7,61.0,2.4333875E7,4866775.0,1.0858141467739563E7,2.4290405E7,64.0,0,0,0,0,264,200,0.3285356856488426,0.24640176423663193,0.0,2800.0,403.0666666666666,822.0923189960973,675835.780952381,2,2,0,5,13,0,0,0,0.0,431.85714285714283,73.875,909.1666666666666,0,0,0,6046,5,140050,8,591,6,5455,64240,261,2,32,102286.0,0.0,102286.0,102286.0,2.4231187E7,0.0,2.4231187E7,2.4231187E7,NeedManualLabel
172.18.0.10-142.250.191.109-34504-443-6,172.18.0.10,34504,142.250.191.109,443,6,08/09/2023 10:31:38 AM,28177840,14,15,1100.0,7024.0,517.0,0.0,78.57142857142857,150.62113156766972,2800.0,0.0,468.2666666666667,825.385058768388,288.31166618874977,1.0291775380937644,1006351.4285714285,5297203.479996916,2.8035413E7,-21.0,2.8161709E7,2166285.3076923075,7779078.215501054,2.8056598E7,62.0,2.8161695E7,2011549.642857143,7494833.091442169,2.8051544E7,2.0,0,0,0,0,456,488,0.4968443287349208,0.5323332093588437,0.0,2800.0,270.7999999999999,616.1092827379426,379590.6482758621,2,2,0,16,28,0,0,0,1.0,280.13793103448273,78.57142857142857,468.26666666666665,0,0,0,8124,16,91847,14,1100,15,7024,64240,265,7,32,126296.0,0.0,126296.0,126296.0,2.8035413E7,0.0,2.8035413E7,2.8035413E7,NeedManualLabel
172.18.0.10-172.217.2.35-48986-443-6,172.18.0.10,48986,172.217.2.35,443,6,08/09/2023 10:31:39 AM,26495563,28,27,1491.0,38444.0,598.0,0.0,53.250000000000014,145.75540775178422,2800.0,0.0,1423.8518518518515,1192.2338343083186,1507.2334941514546,2.07581926075698,490658.57407407404,3023251.6937533086,2.1975602E7,-10.0,2.6479503E7,980722.3333333333,4263475.6388975205,2.1998254E7,6.0,2.6479343E7,1018436.2692307692,4342093.077180392,2.1991662E7,3.0,0,0,0,0,904,872,1.05678071456719,1.0190385461897904,0.0,2800.0,713.1250000000001,1077.6225863614607,1161270.438636364,2,2,0,28,54,0,0,0,0.0,726.0909090909091,53.25,1423.851851851852,0,0,0,19967,14,59327,14,745,13,19222,64240,265,8,32,4503901.0,0.0,4503901.0,4503901.0,2.1975602E7,0.0,2.1975602E7,2.1975602E7,NeedManualLabel
172.18.0.10-142.250.191.142-43050-443-6,172.18.0.10,43050,142.250.191.142,443,6,08/09/2023 10:31:39 AM,27024901,147,312,2217.0,2610678.0,641.0,0.0,15.081632653061227,74.10687489636321,39200.0,0.0,8367.557692307695,7151.738975667536,96684.72051016949,16.984336038825823,59006.33406113538,1223962.248838904,2.6195557E7,-33.0,2.7008627E7,184990.59589041094,2169399.5251941937,2.6218122E7,6.0,2.7008529E7,86844.14469453377,1486206.1658150416,2.6211831E7,1.0,0,0,0,0,4712,9992,5.439427881715459,11.544908157110363,0.0,39200.0,5680.206521739124,7065.039119424517,4.9914777758998744E7,2,2,0,305,458,0,0,0,2.0,5692.581699346405,15.081632653061224,8367.557692307691,0,0,0,2612895,317,3376780,147,2217,312,2610678,64240,286,12,32,813070.0,0.0,813070.0,813070.0,2.6195557E7,0.0,2.6195557E7,2.6195557E7,NeedManualLabel
172.18.0.10-172.217.5.14-49754-443-6,172.18.0.10,49754,172.217.5.14,443,6,08/09/2023 10:31:50 AM,15369135,13,13,1430.0,9151.0,671.0,0.0,110.0,219.4295634898209,2800.0,0.0,703.9230769230769,890.422321292773,688.4577433928455,1.6917022330794804,614765.4,3052503.8435584456,1.5266752E7,-28.0,1.5353049E7,1279420.75,4409951.4871585835,1.5282873E7,10.0,1.5353061E7,1279421.7500000002,4409940.947175208,1.5282838E7,1.0,0,0,0,0,424,424,0.8458511165397402,0.8458511165397402,0.0,2800.0,391.88888888888886,694.6038900715745,482474.564102564,2,2,0,15,25,0,0,0,1.0,406.96153846153845,110.0,703.9230769230769,0,0,0,10581,15,198042,13,1430,13,9151,64240,266,6,32,86297.0,0.0,86297.0,86297.0,1.5266752E7,0.0,1.5266752E7,1.5266752E7,NeedManualLabel
172.18.0.10-142.250.190.74-59050-443-6,172.18.0.10,59050,142.250.190.74,443,6,08/09/2023 10:31:39 AM,26710398,21,27,1676.0,10298.0,622.0,0.0,79.80952380952381,167.18301918784067,2800.0,0.0,381.40740740740745,680.0767071701013,448.28983828694726,1.7970529679115974,568306.3404255318,2706305.358308592,1.4420098E7,-31.0,2.6693958E7,1334697.9,4086399.452000886,1.4441907E7,9.0,2.6694178E7,1026699.1538461535,3608585.21576214,1.4436313E7,1.0,0,0,0,0,680,872,0.7862106734613239,1.0108422944502735,0.0,2800.0,244.36734693877554,534.6251682985298,285824.0705782313,2,2,0,29,47,0,0,0,1.0,249.45833333333334,79.80952380952381,381.4074074074074,0,0,0,5987,14,54199,10,838,13,5149,64240,266,11,32,133951.0,121275.88404130477,219706.0,48196.0,1.3213028E7,1707054.764733692,1.4420098E7,1.2005958E7,NeedManualLabel
172.18.0.10-142.250.190.46-52870-443-6,172.18.0.10,52870,142.250.190.46,443,6,08/09/2023 10:31:51 AM,14559357,13,13,1430.0,9407.0,671.0,0.0,110.0,219.4295634898209,2800.0,0.0,723.6153846153846,882.945311487027,744.3323218188825,1.7857931500683717,582374.28,2890263.407055943,1.4455602E7,-33.0,1.4542763E7,1211896.9166666667,4175891.6055669193,1.4472105E7,8.0,1.454283E7,1211902.5,4175918.648881389,1.4472196E7,1.0,0,0,0,0,424,424,0.8928965750341858,0.8928965750341858,0.0,2800.0,401.3703703703704,694.6941855205147,482600.0113960113,2,2,0,15,25,0,0,0,1.0,416.8076923076923,110.0,723.6153846153846,0,0,0,10837,15,201333,13,1430,13,9407,64240,266,6,32,87161.0,0.0,87161.0,87161.0,1.4455602E7,0.0,1.4455602E7,1.4455602E7,NeedManualLabel
172.18.0.10-142.251.32.2-40082-443-6,172.18.0.10,40082,142.251.32.2,443,6,08/09/2023 10:31:44 AM,21395507,17,19,1452.0,6915.0,579.0,0.0,85.41176470588235,177.3450234794909,2800.0,0.0,363.9473684210526,757.2280937504314,391.06341345404905,1.6825962572422333,611300.2,3472000.0483977683,2.0554295E7,-28.0,2.1379202E7,1336200.125,5133583.316328246,2.0576362E7,9.0,2.1379169E7,1187731.6111111112,4840037.431796663,2.05706E7,2.0,0,0,0,0,552,616,0.7945593436977213,0.888036913544512,0.0,2800.0,226.1351351351352,566.9842326909279,321471.12012012023,2,2,0,19,35,0,0,0,1.0,232.41666666666666,85.41176470588235,363.94736842105266,0,0,0,8367,19,10641,17,1452,19,6915,64240,265,8,32,824907.0,0.0,824907.0,824907.0,2.0554295E7,0.0,2.0554295E7,2.0554295E7,NeedManualLabel
172.18.0.10-172.217.4.196-47074-443-6,172.18.0.10,47074,172.217.4.196,443,6,08/09/2023 10:31:44 AM,21714749,20,25,1759.0,21369.0,813.0,0.0,87.95,206.04431689885502,2800.0,0.0,854.76,1113.3173506836824,1065.082539061354,2.07232420692498,493517.02272727276,2419528.4589941446,1.4652393E7,2.0,2.1698379E7,1142019.947368421,3638984.91006916,1.4668504E7,52.0,2.1698616E7,904109.0,3253950.513005611,1.4668763E7,2.0,0,0,0,0,648,808,0.9210329808555465,1.1512912260694332,0.0,2800.0,502.78260869565224,910.9916187696786,829905.7294685993,2,2,0,25,44,0,0,0,1.0,513.9555555555555,87.95,854.76,0,0,0,11564,12,265326,10,879,12,10684,64240,267,9,32,67957.5,40486.812970398154,96586.0,39329.0,1.0781232E7,5474648.388329793,1.4652393E7,6910071.0,NeedManualLabel
172.18.0.10-142.250.191.150-56442-443-6,172.18.0.10,56442,142.250.191.150,443,6,08/09/2023 10:31:39 AM,26846722,69,75,1903.0,207666.0,547.0,0.0,27.57971014492755,93.86307389538884,7000.0,0.0,2768.8799999999997,1939.8760266880251,7806.129925284733,5.363783332654169,187739.3146853147,2038031.1250722946,2.4281273E7,-13.0,2.6830494E7,394566.08823529416,2953782.4110087776,2.4285492E7,6.0,2.6830518E7,362574.5675675675,2833229.6284290464,2.4297501E7,1.0,0,0,0,0,2216,2408,2.5701461802301226,2.7936371524240466,0.0,7000.0,1445.3034482758621,1956.5307743985484,3828012.671168583,2,2,0,79,143,0,0,0,1.0,1455.3402777777778,27.579710144927535,2768.88,0,0,0,104784,39,983347,34,951,37,103833,64240,274,13,32,2549221.0,0.0,2549221.0,2549221.0,2.4281273E7,0.0,2.4281273E7,2.4281273E7,NeedManualLabel
172.18.0.10-142.250.190.14-55270-443-6,172.18.0.10,55270,142.250.190.14,443,6,08/09/2023 10:31:50 AM,15371848,14,17,1564.0,14092.0,669.0,0.0,111.71428571428571,210.52806448088086,2800.0,0.0,828.9411764705882,921.8773285115159,1018.4852205148009,2.0166735970847487,512394.9333333334,2786348.444836792,1.5265103E7,16.0,1.5355734E7,1181210.3076923077,4236536.238505547,1.5281229E7,51.0,1.5355685E7,959730.3125,3819072.601732934,1.5281217E7,19.0,0,0,0,0,456,552,0.9107558180382737,1.1059177790464751,0.0,2800.0,489.24999999999994,769.800434968323,592592.7096774193,2,2,0,19,30,0,0,0,1.0,505.03225806451616,111.71428571428571,828.9411764705883,0,0,0,15656,19,269577,14,1564,17,14092,64240,271,7,32,90631.0,0.0,90631.0,90631.0,1.5265103E7,0.0,1.5265103E7,1.5265103E7,NeedManualLabel
172.18.0.10-142.250.190.97-45192-443-6,172.18.0.10,45192,142.250.190.97,443,6,08/09/2023 10:31:41 AM,24382810,26,29,1635.0,37574.0,663.0,0.0,62.88461538461539,160.45817571518802,2800.0,0.0,1295.655172413793,1220.3028978747761,1608.0591203392883,2.2556875109964767,451533.5185185185,2429186.0526409554,1.6017536E7,7.0,2.4366499E7,974659.96,3540261.18896547,1.603387E7,28.0,2.4366212E7,870221.8571428572,3351866.559852084,1.6033847E7,25.0,0,0,0,0,840,936,1.0663250051983344,1.1893625057981423,0.0,2800.0,700.1607142857143,1075.9581738539453,1157685.9918831168,2,2,0,30,54,0,0,0,1.0,712.8909090909091,62.88461538461539,1295.655172413793,0,0,0,19604,15,384093,13,817,14,18787,64240,271,9,32,75819.5,57996.19108613944,116829.0,34810.0,1.210743E7,5529724.935516413,1.6017536E7,8197324.0,NeedManualLabel
172.18.0.10-142.250.190.70-60232-443-6,172.18.0.10,60232,142.250.190.70,443,6,08/09/2023 10:31:46 AM,20079471,12,11,1320.0,6284.0,561.0,0.0,110.0,203.24011772911726,2800.0,0.0,571.2727272727273,951.4114873081038,378.695235546793,1.1454485031005048,912703.2272727272,4254729.891641793,1.9962015E7,15.0,2.0063222E7,1823929.2727272727,6021118.975542903,1.9978261E7,43.0,2.0063178E7,2006317.8000000003,6314710.218273551,1.9978264E7,38.0,0,0,0,0,392,360,0.5976253059654808,0.547823197135024,0.0,2800.0,316.83333333333326,686.2654871407855,470960.31884057965,2,2,0,13,22,0,0,0,0.0,330.60869565217394,110.0,571.2727272727273,0,0,0,7604,13,111141,12,1320,11,6284,64240,265,6,32,101207.0,0.0,101207.0,101207.0,1.9962015E7,0.0,1.9962015E7,1.9962015E7,NeedManualLabel
172.18.0.10-142.250.191.109-37650-443-6,172.18.0.10,37650,142.250.191.109,443,6,08/09/2023 10:31:41 AM,24528052,17,19,2032.0,8741.0,957.0,0.0,119.52941176470588,254.4683471590963,2800.0,0.0,460.05263157894746,773.115448737136,439.21139762750016,1.467707260242273,700801.4857142858,4110120.5473692217,2.4321781E7,3.0,2.45114E7,1531962.5,6081746.452458164,2.4338395E7,45.0,2.4511294E7,1361738.5555555555,5734244.211920277,2.4338433E7,3.0,0,0,0,0,552,616,0.6930839840032955,0.7746232762389773,0.0,2800.0,291.1621621621622,599.1270275953133,358953.1951951953,2,2,0,19,35,0,0,0,1.0,299.25,119.52941176470588,460.05263157894734,0,0,0,10773,19,69073,17,2032,19,8741,64240,276,8,32,189619.0,0.0,189619.0,189619.0,2.4321781E7,0.0,2.4321781E7,2.4321781E7,NeedManualLabel
172.18.0.10-142.250.191.131-47896-443-6,172.18.0.10,47896,142.250.191.131,443,6,08/09/2023 10:31:41 AM,24480521,18,24,1444.0,24408.0,563.0,0.0,80.22222222222223,170.53361081704878,2800.0,0.0,1016.9999999999999,1102.009823991562,1056.023276628794,1.7156497608853996,597085.8780487805,3290464.7451834613,2.0880212E7,2.0,2.4463725E7,1439042.6470588236,5083947.319883647,2.0902489E7,62.0,2.4463751E7,1063641.347826087,4382298.697469426,2.0897008E7,2.0,0,0,0,0,584,776,0.7352784689508854,0.980371291934514,0.0,2800.0,601.2093023255815,948.9655159106662,900535.550387597,2,2,0,24,41,0,0,0,1.0,615.5238095238095,80.22222222222223,1017.0,0,0,0,12926,12,250208,9,722,12,12204,64240,265,8,32,3583513.0,0.0,3583513.0,3583513.0,2.0880212E7,0.0,2.0880212E7,2.0880212E7,NeedManualLabel
172.18.0.10-142.250.190.74-40244-443-6,172.18.0.10,40244,142.250.190.74,443,6,08/09/2023 10:31:45 AM,20673604,28,34,1968.0,40389.0,517.0,0.0,70.28571428571428,144.07067636531656,2800.0,0.0,1187.9117647058827,1260.3457526492616,2048.8445072276704,2.9989933056664912,338911.5409836065,2557161.2279500393,1.9979035E7,-29.0,2.0656933E7,765071.5925925927,3845298.769231776,2.0001092E7,10.0,2.0655252E7,625916.7272727273,3478075.3938239166,1.9995706E7,1.0,0,0,0,0,904,1096,1.3543840735268025,1.6446092321396888,0.0,2800.0,672.3333333333334,1082.2530709946816,1171271.7096774192,2,2,0,36,61,0,0,0,1.0,683.1774193548387,70.28571428571429,1187.9117647058824,0,0,0,42357,36,66473,28,1968,34,40389,64240,273,11,32,677898.0,0.0,677898.0,677898.0,1.9979035E7,0.0,1.9979035E7,1.9979035E7,NeedManualLabel
172.18.0.10-142.250.191.110-57778-443-6,172.18.0.10,57778,142.250.191.110,443,6,08/09/2023 10:31:55 AM,10850112,15,14,1375.0,9151.0,581.0,0.0,91.66666666666667,188.52724951455642,2800.0,0.0,653.6428571428571,1028.1641299043542,970.1282346209883,2.6727834698849193,387504.0,2024649.3238240324,1.0718264E7,-12.0,1.0833071E7,773790.7857142857,2866992.288671129,1.0734793E7,6.0,1.0833497E7,833345.9230769231,2975180.063555215,1.0735305E7,1.0,0,0,0,0,488,456,1.3824742085611652,1.2903092613237541,0.0,2800.0,350.8666666666667,757.8208201166676,574292.3954022988,2,2,0,15,28,0,0,0,0.0,362.9655172413793,91.66666666666667,653.6428571428571,0,0,0,10526,15,129413,15,1375,14,9151,64240,265,7,32,114807.0,0.0,114807.0,114807.0,1.0718264E7,0.0,1.0718264E7,1.0718264E7,NeedManualLabel
172.18.0.10-173.194.184.234-48944-443-6,172.18.0.10,48944,173.194.184.234,443,6,08/09/2023 10:31:39 AM,26711097,8,7,1391.0,5881.0,810.0,0.0,173.87499999999997,312.9639127987214,5199.0,0.0,840.1428571428571,1938.8074022081573,272.24640006361403,0.5615643565668607,1907935.5,7093719.461594393,2.6554284E7,2.0,2.6700966E7,3814423.714285714,1.0027357559428766E7,2.6554284E7,4259.0,2.6700961E7,4450160.166666667,1.0855045917046513E7,2.6607899E7,2.0,0,0,0,0,264,232,0.29950099016899234,0.26206336639786826,0.0,5199.0,454.5000000000001,1294.014064838555,1674472.4000000001,2,2,0,5,14,0,0,0,0.0,484.8,173.875,840.1428571428571,0,0,0,7272,5,81914,8,1391,7,5881,64240,267,3,32,146682.0,0.0,146682.0,146682.0,2.6554284E7,0.0,2.6554284E7,2.6554284E7,NeedManualLabel
172.18.0.10-173.194.184.234-48958-443-6,172.18.0.10,48958,173.194.184.234,443,6,08/09/2023 10:31:39 AM,26711246,8,7,1397.0,5881.0,816.0,0.0,174.625,314.7084535157671,5199.0,0.0,840.1428571428571,1938.8074022081573,272.46950591522386,0.5615612240627038,1907946.142857143,7093729.436535763,2.6554329E7,12.0,2.6700912E7,3814416.0,1.0027380688866992E7,2.6554329E7,4196.0,2.670093E7,4450155.0,1.0854983604780635E7,2.6607766E7,289.0,0,0,0,0,264,232,0.29949931950010866,0.2620619045625951,0.0,5199.0,454.87499999999994,1294.1248201004414,1674759.0499999998,2,2,0,5,14,0,0,0,0.0,485.2,174.625,840.1428571428571,0,0,0,7278,5,81815,8,1397,7,5881,64240,267,3,32,146583.0,0.0,146583.0,146583.0,2.6554329E7,0.0,2.6554329E7,2.6554329E7,NeedManualLabel
172.18.0.10-142.250.191.109-37648-443-6,172.18.0.10,37648,142.250.191.109,443,6,08/09/2023 10:31:41 AM,24558343,8,6,591.0,5454.0,517.0,0.0,73.875,180.9123209102765,2800.0,0.0,909.0,1154.5400815909338,246.148528831933,0.570071034515643,1889103.3076923077,6776362.185061864,2.4442166E7,13.0,2.454188E7,3505982.8571428573,9232011.53507072,2.4442166E7,40.0,2.4541953E7,4908390.6,1.0951368425512576E7,2.449879E7,56.0,0,0,0,0,264,200,0.32575487686608173,0.24431615764956127,0.0,2800.0,403.0,821.9806219474659,675652.1428571428,2,2,0,5,13,0,0,0,0.0,431.7857142857143,73.875,909.0,0,0,0,6045,5,141360,8,591,6,5454,64240,261,2,32,99714.0,0.0,99714.0,99714.0,2.4442166E7,0.0,2.4442166E7,2.4442166E7,NeedManualLabel
172.18.0.10-142.250.191.142-43056-443-6,172.18.0.10,43056,142.250.191.142,443,6,08/09/2023 10:31:39 AM,27032687,9,7,591.0,7893.0,517.0,0.0,65.66666666666667,171.0102336119099,2800.0,0.0,1127.5714285714287,1256.9849982057406,313.8422754645145,0.591876049909504,1802179.1333333333,6945969.456896855,2.6910322E7,-9.0,2.7015789E7,3376973.625,9508932.068453968,2.6910322E7,6.0,2.7015634E7,4502605.666666667,1.100715098403678E7,2.6970852E7,2.0,0,0,0,0,296,232,0.33293027807409603,0.258945771835408,0.0,2800.0,499.05882352941177,949.3003654394795,901171.1838235294,2,2,0,6,15,0,0,0,0.0,530.25,65.66666666666667,1127.5714285714287,0,0,0,8484,6,190600,9,591,7,7893,64240,261,2,32,105467.0,0.0,105467.0,105467.0,2.6910322E7,0.0,2.6910322E7,2.6910322E7,NeedManualLabel
172.18.0.10-142.250.190.14-57808-443-6,172.18.0.10,57808,142.250.190.14,443,6,08/09/2023 10:32:09 AM,60489,9,6,591.0,7894.0,517.0,0.0,65.66666666666667,171.0102336119099,2800.0,0.0,1315.6666666666667,1264.657054962596,140273.43814577858,247.9789713832267,4320.642857142857,6956.1292906897015,16397.0,-31.0,60489.0,7561.124999999999,10271.802504742222,25597.0,5.0,44106.0,8821.199999999999,8726.073784927561,18159.0,2.0,0,0,0,0,284,200,148.787382829936,99.19158855329069,0.0,2800.0,530.3125,971.4498936297916,943714.8958333334,1,2,1,6,13,0,0,0,0.0,565.6666666666666,65.66666666666667,1315.6666666666667,0,0,0,8485,6,194009,0,0,0,0,64240,261,2,20,0,0,0,0,0,0,0,0,NeedManualLabel
142.250.190.14-172.18.0.10-443-57808-6,142.250.190.14,443,172.18.0.10,57808,6,08/09/2023 10:32:09 AM,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222222.22222222222,9.0,0.0,9.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,111111.11111111111,111111.11111111111,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,261,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.10-172.217.1.118-44414-443-6,172.18.0.10,44414,172.217.1.118,443,6,08/09/2023 10:32:09 AM,61951,8,5,591.0,5861.0,517.0,0.0,73.875,180.9123209102765,2800.0,0.0,1172.2,1257.8311492406283,104146.825717099,209.84326322416103,5162.583333333334,7089.261898473741,16350.0,8.0,61951.0,8850.142857142857,10373.691699495917,26124.0,28.0,45588.0,11397.0,8531.732532141406,18896.0,30.0,0,0,0,0,252,168,129.13431583025294,80.70894739390809,0.0,2800.0,460.85714285714283,898.6372466679206,807548.9010989012,1,2,1,5,11,0,0,0,0.0,496.3076923076923,73.875,1172.2,0,0,0,6452,5,149900,0,0,0,0,64240,261,2,20,0,0,0,0,0,0,0,0,NeedManualLabel
